Block Name,Row ID,N,Time,avg(X),avg(Y),avg(Z),avg(temperature_BHE1 (0)),avg(temperature_BHE1 (1)),avg(temperature_BHE1 (2)),avg(temperature_BHE1 (Magnitude)),avg(temperature_soil),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(temperature_BHE1 (0)),max(temperature_BHE1 (1)),max(temperature_BHE1 (2)),max(temperature_BHE1 (Magnitude)),max(temperature_soil),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(temperature_BHE1 (0)),med(temperature_BHE1 (1)),med(temperature_BHE1 (2)),med(temperature_BHE1 (Magnitude)),med(temperature_soil),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(temperature_BHE1 (0)),min(temperature_BHE1 (1)),min(temperature_BHE1 (2)),min(temperature_BHE1 (Magnitude)),min(temperature_soil),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(temperature_BHE1 (0)),q1(temperature_BHE1 (1)),q1(temperature_BHE1 (2)),q1(temperature_BHE1 (Magnitude)),q1(temperature_soil),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(temperature_BHE1 (0)),q3(temperature_BHE1 (1)),q3(temperature_BHE1 (2)),q3(temperature_BHE1 (Magnitude)),q3(temperature_soil),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(temperature_BHE1 (0)),std(temperature_BHE1 (1)),std(temperature_BHE1 (2)),std(temperature_BHE1 (Magnitude)),std(temperature_soil),std(vtkOriginalPointIds),vtkValidPointMask
stats,397,1,238200,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,20,-17,289.197,286.272,285.176,496.902,285.167,16199,0,0,0,0,0,0,0,0,0,1
stats,398,1,238800,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,20,-17,289.214,286.276,285.179,496.916,285.17,16199,0,0,0,0,0,0,0,0,0,1
stats,399,1,239400,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,20,-17,289.232,286.28,285.182,496.931,285.173,16199,0,0,0,0,0,0,0,0,0,1
stats,400,1,240000,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,20,-17,289.224,286.284,285.185,496.93,285.176,16199,0,0,0,0,0,0,0,0,0,1
stats,401,1,240600,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,20,-17,289.227,286.287,285.188,496.935,285.179,16199,0,0,0,0,0,0,0,0,0,1
stats,402,1,241200,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,20,-17,289.22,286.289,285.191,496.934,285.182,16199,0,0,0,0,0,0,0,0,0,1
stats,403,1,241800,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,20,-17,289.241,286.294,285.193,496.95,285.184,16199,0,0,0,0,0,0,0,0,0,1
stats,404,1,242400,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,20,-17,289.219,286.296,285.196,496.94,285.187,16199,0,0,0,0,0,0,0,0,0,1
stats,405,1,243000,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,20,-17,289.235,286.299,285.199,496.953,285.19,16199,0,0,0,0,0,0,0,0,0,1
stats,406,1,243600,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,20,-17,289.223,286.301,285.201,496.949,285.193,16199,0,0,0,0,0,0,0,0,0,1
stats,407,1,244200,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,20,-17,289.198,286.302,285.204,496.936,285.195,16199,0,0,0,0,0,0,0,0,0,1
stats,408,1,244800,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,20,-17,289.165,286.3,285.206,496.917,285.197,16199,0,0,0,0,0,0,0,0,0,1
stats,409,1,245400,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,20,-17,289.198,286.303,285.208,496.939,285.199,16199,0,0,0,0,0,0,0,0,0,1
stats,410,1,246000,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,20,-17,289.171,286.303,285.21,496.925,285.201,16199,0,0,0,0,0,0,0,0,0,1
stats,411,1,246600,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,20,-17,289.129,286.301,285.211,496.9,285.202,16199,0,0,0,0,0,0,0,0,0,1
stats,412,1,247200,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,20,-17,289.152,286.302,285.213,496.914,285.204,16199,0,0,0,0,0,0,0,0,0,1
stats,413,1,247800,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,20,-17,289.139,286.302,285.214,496.908,285.205,16199,0,0,0,0,0,0,0,0,0,1
stats,414,1,248400,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,20,-17,289.114,286.3,285.215,496.892,285.206,16199,0,0,0,0,0,0,0,0,0,1
stats,415,1,249000,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,20,-17,289.055,286.295,285.215,496.855,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,416,1,249600,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,20,-17,289.066,286.293,285.216,496.861,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,417,1,250200,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,20,-17,289.035,286.29,285.216,496.841,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,418,1,250800,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,20,-17,289.035,286.288,285.216,496.84,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,419,1,251400,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,20,-17,289.018,286.285,285.215,496.828,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,420,1,252000,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,20,-17,289.036,286.284,285.215,496.838,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,421,1,252600,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,20,-17,289.038,286.284,285.215,496.839,285.206,16199,0,0,0,0,0,0,0,0,0,1
stats,422,1,253200,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,20,-17,289.109,286.289,285.216,496.884,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,423,1,253800,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,20,-17,289.071,286.288,285.216,496.861,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,424,1,254400,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,20,-17,289.091,286.289,285.216,496.873,285.207,16199,0,0,0,0,0,0,0,0,0,1
stats,425,1,255000,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,20,-17,289.087,286.289,285.217,496.872,285.208,16199,0,0,0,0,0,0,0,0,0,1
stats,426,1,255600,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,20,-17,289.074,286.288,285.217,496.864,285.208,16199,0,0,0,0,0,0,0,0,0,1
stats,427,1,256200,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,20,-17,289.075,286.288,285.217,496.864,285.209,16199,0,0,0,0,0,0,0,0,0,1
stats,428,1,256800,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,20,-17,289.064,286.287,285.218,496.858,285.209,16199,0,0,0,0,0,0,0,0,0,1
stats,429,1,257400,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,20,-17,289.07,286.287,285.218,496.861,285.209,16199,0,0,0,0,0,0,0,0,0,1
stats,430,1,258000,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,20,-17,289.095,286.289,285.218,496.877,285.21,16199,0,0,0,0,0,0,0,0,0,1
stats,431,1,258600,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,20,-17,289.069,286.288,285.219,496.862,285.21,16199,0,0,0,0,0,0,0,0,0,1
stats,432,1,259200,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,20,-17,289.085,286.289,285.219,496.872,285.211,16199,0,0,0,0,0,0,0,0,0,1
stats,433,1,259800,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,20,-17,289.084,286.29,285.22,496.872,285.211,16199,0,0,0,0,0,0,0,0,0,1
stats,434,1,260400,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,20,-17,289.122,286.293,285.221,496.896,285.212,16199,0,0,0,0,0,0,0,0,0,1
stats,435,1,261000,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,20,-17,289.102,286.294,285.221,496.886,285.213,16199,0,0,0,0,0,0,0,0,0,1
stats,436,1,261600,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,20,-17,289.152,286.298,285.222,496.918,285.214,16199,0,0,0,0,0,0,0,0,0,1
stats,437,1,262200,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,20,-17,289.126,286.299,285.224,496.904,285.215,16199,0,0,0,0,0,0,0,0,0,1
stats,438,1,262800,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,20,-17,289.125,286.3,285.225,496.904,285.216,16199,0,0,0,0,0,0,0,0,0,1
stats,439,1,263400,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,20,-17,289.106,286.3,285.226,496.894,285.217,16199,0,0,0,0,0,0,0,0,0,1
stats,440,1,264000,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,20,-17,289.095,286.299,285.226,496.888,285.218,16199,0,0,0,0,0,0,0,0,0,1
stats,441,1,264600,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,20,-17,289.132,286.302,285.228,496.911,285.219,16199,0,0,0,0,0,0,0,0,0,1
stats,442,1,265200,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,20,-17,289.106,286.302,285.229,496.897,285.22,16199,0,0,0,0,0,0,0,0,0,1
stats,443,1,265800,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,20,-17,289.12,286.304,285.23,496.907,285.221,16199,0,0,0,0,0,0,0,0,0,1
stats,444,1,266400,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,20,-17,289.116,286.305,285.231,496.905,285.222,16199,0,0,0,0,0,0,0,0,0,1
stats,445,1,267000,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,20,-17,289.111,286.305,285.232,496.903,285.223,16199,0,0,0,0,0,0,0,0,0,1
stats,446,1,267600,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,20,-17,289.119,286.307,285.233,496.91,285.224,16199,0,0,0,0,0,0,0,0,0,1
stats,447,1,268200,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,20,-17,289.125,286.309,285.234,496.915,285.225,16199,0,0,0,0,0,0,0,0,0,1
stats,448,1,268800,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,20,-17,289.121,286.31,285.235,496.914,285.226,16199,0,0,0,0,0,0,0,0,0,1
stats,449,1,269400,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,20,-17,289.096,286.309,285.236,496.899,285.227,16199,0,0,0,0,0,0,0,0,0,1
stats,450,1,270000,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,20,-17,289.102,286.309,285.237,496.903,285.228,16199,0,0,0,0,0,0,0,0,0,1
stats,451,1,270600,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,20,-17,289.126,286.312,285.238,496.919,285.229,16199,0,0,0,0,0,0,0,0,0,1
stats,452,1,271200,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,20,-17,289.157,286.316,285.239,496.941,285.23,16199,0,0,0,0,0,0,0,0,0,1
stats,453,1,271800,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,20,-17,289.23,286.325,285.241,496.989,285.232,16199,0,0,0,0,0,0,0,0,0,1
stats,454,1,272400,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,20,-17,289.22,286.329,285.243,496.987,285.234,16199,0,0,0,0,0,0,0,0,0,1
stats,455,1,273000,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,20,-17,289.21,286.332,285.245,496.984,285.237,16199,0,0,0,0,0,0,0,0,0,1
stats,456,1,273600,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,20,-17,289.196,286.333,285.247,496.978,285.239,16199,0,0,0,0,0,0,0,0,0,1
stats,457,1,274200,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,20,-17,289.206,286.336,285.25,496.986,285.241,16199,0,0,0,0,0,0,0,0,0,1
stats,458,1,274800,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,20,-17,289.226,286.34,285.252,497.002,285.243,16199,0,0,0,0,0,0,0,0,0,1
stats,459,1,275400,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,20,-17,289.206,286.342,285.254,496.992,285.245,16199,0,0,0,0,0,0,0,0,0,1
